id,word,words,letter,pos_en,pos_ms,morph,definition_en,definition_ms,example_semai,example_en,example_ms
gd36d0e87-4099-49a1-b51e-fddbb04cf3c6,teroj,teroj,t,,kata kerja,,to go fishing; to catch fish with a line and hook,memancing,"Amen mong mase lapang, eng nggemar teroj kak.","If I have free time, I like to go fishing.","Jika ada masa lapang, saya suka memancing ikan."
g185c645b-2d7c-4599-8ece-8aad1a094de8,terok,terok / 1,t,,kata sifat,,right on target,tepat pada sasaran,"Apak kibedil becog pek terok ku ikui, tapi kena ku ijog.","Father shot the mousedeer, not right on target in the head, but rather it was shot in the foot.","Ayah menembak kancil tidak tepat pada kepalanya, tetapi terkena pada kakinya."
gdd0ac2a8-e3cd-4b20-86ff-303ce7c29c38,terok,terok / 2,t,,kata sifat,,very tired; very sick,tenat; sakit kuat,"Nyaknik apak Bah Sam ya guterok, ilei ya bipermuj nu kateh wat.","The illness of Bah Sam's father is getting more and more serious, he has already been admitted to the ward.","Penyakit bapa Bah Sam sudah semakin teruk, dia sudah dimasukkan ke dalam wad."
gdd0ac2a8-e3cd-4b20-86ff-303ce7c29c38,terok,terok / 2,t,,kata sifat,,affected (by disease); struck (with something negative),ditimpa; menderita jangkitan atau penyakit ,Kenun Bah Ram bipermuj nu kateh wat madei terok ya nyaknik denggi. ,Bah Ram's child was admitted to the ward because he was affected by dengue.,Anak Bah Ram dimasukkan ke dalam wad kerana ditimpa penyakit denggi. 
g9fc59c8b-ff46-4f02-8d69-84dfe060c5ba,teros,teros / 1,t,,kata keterangan,,continuously; nonstop; with no delay; with no stops,terus; lantas; tidak berhenti; tidak bertangguh; tidak singgah di mana-mana lansung,"Bile ngtanya nu sengoi ku tepi nong chinek, ku belok deg Bah Sani, kiberlag begei adeh, ""Cip teros, agok belok. Hacip tegak taleh, inong ku ke depan atah doh baru habakek simpang nu deg Bah Sani."" ","When I asked someone at the side of the road about the direction to Bah Sani's house, he said, ""Keep going straight, do not turn. Keep going straight and the road (to his house) will be in front of you, only then will you see the junction to Bah Sani's house."" ","Bila saya tanya pada orang di tepi jalan tadi, di mana rumah Bah Sani, dia menjawab, ""Jalan terus, jangan belok. Kamu jalan lurus sahaja, jalan (ke rumahnya) di depan atas sana nanti, barulah kamu akan lihat simpang ke rumah Bah Sani."" "
ga2bdd984-e588-4259-afdc-1740995d2b39,teros,teros / 2,t,,kata kerja,,to kindle; to ignite; to light (fire),menyalakan (api); menjadikan kayu kering dibakar api; menyatukan (puntung kayu api yang masih berbara) dan menjadikan api supaya menjadi makin panas serta kuat nyalaannya,Bah Raman kiteros os lei der medei kaha-rag kak.,Bah Raman lit the fire until it burned strongly because he wanted to roast the fish.,Bah Raman menyalakan api sehingga hidup kerana dia mahu membakar ikan.
gdfb0cbda-efd1-4fff-884b-7fe3af536b73,terug,terug,t,,kata kerja,,to chase; to follow in a rush or immediately,mengekori dengan terburu-buru atau segera; mengejar; mengikuti,Bah Amat Kiterug ambulan de engen iamek nu Hospital Ipoh medei kikol.,Bah Amat chased after the ambulance that carried his mother to Ipoh hospital because she had suddenly collapsed.,Bah Amat mengejar ambulan yang membawa ibunya ke Hospital Ipoh kerana tiba-tiba dia tumbang. 
gb3317e96-f9f1-4810-ba9c-a73e94ff390d,terupong,terupong,t,,kata nama,,binoculars; an instrument for seeing things that are far away,teropong; alat untuk melihat benda yang jauh,"Mase ku kemil Bukit Bendera, hik buleh higuna terupong hiha-neng bandar Pulau Pinang.","While we were on top of Bendera Hill, we were able to use binoculars to see the whole island of Penang.","Semasa di atas Bukit Bendera, kita boleh menggunakan teropong bagi melihat bandar Pulau Pinang."
ge9cced03-8056-4299-be0b-7e3dc368c59b,,,t,,,,,,,,
g42d8ca9f-5ceb-4d05-b860-92ab1c3a6c41,tet,tet,t,,kata kerja,,to cut with a knife or machete,potong; memotong dengan menggunakan pisau atau parang,Bah Long kitet pog kiguna yoj teknet sej.,Bah Long cut the chicken using a meat cleaver.,Bah Long memotong ayam menggunakan parang pemotong daging.
g42d8ca9f-5ceb-4d05-b860-92ab1c3a6c41,tet,tet,t,,kata kerja,,to chop; to cut up; to slice,cincang; tetak,"Sebelom kimasak, tukang masak ajeh kitet sej pog ru kiseler kacag.","Before cooking, the chef cuts up the chicken and slices the long beans.","Sebelum memasak, tukang masak itu mencincang daging ayam dan menghiris kacang."
g67f461f3-f80b-410f-b8a5-09e7d5b7a6de,,,t,,,,,,,,
g117c6e6a-6f66-4ea6-a0d9-77510aec82f6,tetapi,tetapi,t,,kata hubung,,but (used to express things that are contrary),tetapi (untuk menyatakan hal-hal yang berlawanan),"Kenon-kenon eng rajet naiet nu sekulah, tetapi naisegat bahbeh kerjak ku kateh deg.","My children are diligent at school, but they are lazy at doing housework.","Anak-anak saya rajin pergi ke sekolah, tetapi mereka malas melakukan kerja-kerja rumah."
ge1e02cb6-835d-435b-8ce5-61162f7ad9a5,tetegel,tetegel,t,,kata keterangan,,at the end where it is possible to fall down; at the edge,di hujung yang berkemungkinan akan jatuh ke bawah,Bah Rujew kisengoh hekhuj nu keneng betar medei kiheg gigei tetegel ku mol cag betar.,Bah Rujew is afraid to climb up the petai tree because he feels giddy sitting at the end of the petai tree branch.,Bah Rujew takut memanjat pokok petai kerana dia gayat duduk di hujung pada hujung ranting (pokok) petai.
g3e79a188-4c3b-4415-b7e8-3b516d287024,teu,teu,t,,kata nama,,water,air,Hik manusia kena hingut lapan gelas teu nuarik.,We humans should drink eight glasses of water a day.,Kita (sebagai) manusia harus minum lapan gelas air sehari.
g3e79a188-4c3b-4415-b7e8-3b516d287024,teu,teu,t,,kata nama,,river,sungai,"Bile mong mase lapang, jik rimdij nuperingak jiet jitengroj nu tew ku belakang deg.","When we have free time, our entire family goes fishing at the river to the rear of our house.","Bila ada masa yang lapang, kami sekeluarga semua pergi memancing ke sungai di belakang rumah."
g1e68f593-bd6a-4c09-9c42-c3eb9e7e5bcb,teu anggor,teu anggor,t,,kata nama,,grape juice,air anggur,Wak Manja kingut teu anggor de kibeli ku kantin sekulah.,Wak Manja drinks grape juice that she buys at the school canteen.,Wak Manja meminum air anggur yang dia beli di kantin sekolah.
g55bb6793-9af0-4f08-a416-6dbd36df3ddd,teu batu,teu batu,t,,kata nama,,ice,ais,"Bah Ikmal kigemar ngekngut ngeknut de sengij, jadi kek mesti kiletak teu batu ku ma-ma taleh ingeknut.","Bah Ikmal likes to drink cold drinks, so he adds ice to whatever he drinks. ","Bah Ikmal suka meminum minuman yang sejuk, jadi dia mesti meletakkan ais pada minumannya."
g83ca813a-6f4e-4633-b81e-24136c0af34f,teu cet,teu cet,t,,kata nama,,water that has been brewed; cool water that has previously been heated,air yang sudah dijerang; air sejuk yang dimasak,"Amek kigap jeoi teu cet, kidandat ha majles hari jadi menang eng huper.","Mom is cooking a lot of boiled water, as preparation for my brother's birthday party tomorrow.","Mak menjerang banyak air masak, persediaan bagi majlis hari jadi adik saya keesokan hari."
g7bb47d2a-2636-4f3d-8e72-550f85c0b28d,teu gule,teu gule,t,,kata nama,,syrup,air gula,Kibeh teu gule madei kaha-masak ais sirap.,She made syrup because she wanted to cook cold syrup drink. ,Dia buat air gula sebab dia nak masak ais sirap.
g8945e99d-2ab7-4d8b-b600-cbd4d5bce5d8,teu latak,teu latak,t,,kata nama,,waterfall,air terjun,Jok gikdoh hi muh teu latak.,Let's bathe at the waterfall later. ,Jom nanti kita mandi air terjun.
g7e8901d3-7c2e-47ed-89d8-2549986fcad3,teu mat,teu mat,t,,kata nama,,tears,air mata,Bah Duma jot iteu mat madei imat muj ya habok.,Bah Duma shed tears because dust had got in her eyes.,Bah Duma menitiskan air mata kerana matanya dimasuki habuk.
gb5357ea1-cb15-4b13-b420-fa3c0bd61445,teu moh,teu moh,t,,kata nama,,runny nose; nasal mucus,air hidung,Bah Ket kipan-jap lei jot iteu moh madei kaha-joi i'apak nu kedei.,Bah Ket cried until he had a runny nose because he wanted to go with his father to the shop.,Bah Ket menangis bersungguh-sungguh sehingga keluar air dari hidungnya kerana mahu mengikuti bapanya ke kedai.
g22e48101-6c35-41a0-acb6-ebed34603f92,,,t,,,,,,,,
g9cab7f9c-bbb3-428d-831d-78e7026b0e58,teu nom,teu nom,t,,kata nama,,urine,air kencing,Tandas awam ku Malaysia selalojeh seeg ya ngoi teu nom medei ya sikap rakyat negare hik de pek naipeduli ha kebersehan tandas awam.,Public restrooms in Malaysia usually reek with the smell of urine because Malaysian citizens do not care about the cleanliness of their public toilets.,Tandas awam di Malaysia selalunya berbau busuk dengan bau air kencing kerana sikap rakyat Malaysia yang tidak memperdulikan tentang kebersihan tandas awam.
g57ba37c2-b6e6-4ac0-b896-74fc38dbce8f,tiap,tiap,t,,kata keterangan,,each; every,tiap; setiap,Tiap pegelap Bah Yus kikus awal madei kinyek lingah et nu kerjak.,Every morning Bah Yus wakes up early because he doesn't want to be late for work.,Setiap pagi Bah Yus bangun awal kerana dia tak mahu lewat pergi kerja.
g7e350876-dd54-4fc2-abdf-459b1980dbcd,tiba,tiba,t,,kata kerja,,to arrive,sampai; tiba; datang,"Hujong minggu padeh jeh, jik nuperingak jirahroh nu Pulau Pinang. Mase ya jitiba nu majeh, kawat apak eng kien jik cakcak ku Gurney Plaza.","Last weekend, the whole family went to Penang for vacation. When we arrived there, my father's friend brought us to Gurney Plaza for dinner.","(Pada) hujung minggu yang lalu, kami sekeluarga berjalan-jalan ke Pulau Pinang. Semasa kami sudah sampai di situ, kawan bapa saya membawa kami makan di Gurney Plaza."
g06306d6f-7569-4ff8-890c-068d283a2011,tibe,tibe,t,,kata kerja,,to arrive,sampai; tiba; datang,,,
g7aa6b2fb-57c7-4bdc-8ecc-9e0c6d37b748,tibi,tibi,t,,kata nama,,tuberculosis; TB,penyakit batuk kering; penyakit paru-paru; tuberkulosis,"Entem mase jik lekat jisanget, selalo jicerengai mai naikena penyaket tibi. Tapi hunen, ya susah hiha-cerengai mong mai naikena penyaket ajeh.","When we were young, we often heard about people who suffered from tuberculosis. But now, it is rare to hear of anyone getting that disease.","Dahulu, semasa kami masih kecil, kami sering mendengar (kisah) orang menghidapi penyakit batuk kering. Tetapi sekarang, agak sukar untuk mendengar ada orang yang menghidap penyakit tersebut."
g195cb769-9c89-4a0a-843f-415cd137acfb,tige,tige,t,,kata bilangan,,three,tiga,,,
g198e5c14-a9ad-4471-9698-d1445bca3687,tige suku,tige suku,t,,kata sifat,,crazy; insane; mentally unfit,tiga suku; sakit jiwa; gila; tidak siuman,,,
g99cea792-6aac-41b2-9a97-c3b6723ab76c,tihag,tihag,t,,kata nama,,pole; post; pillar,"tiang; batang kayu, besi dsbnya yang didirikan atau berdiri lurus menegak (tiang rumah, tiang kayu, tiang besi dll)","Bah Sabit kikek memerip batag jehuk, kaha-beh itihag deg pai.","Bah Sabit is looking for several pieces of wood, because he wants to use them as poles for his new house.","Bah Sabit mencari beberapa batang kayu, dia mahu jadikan tiang bagi rumah barunya."
g8c7a2a03-5080-4a35-a8e0-4ade28010bd5,tijik,tijik,t,,kata nama,,snake,ular,Tijik ajeh binatang de pek berjog. Kawat eng kiserel ha tijik ajeh.,A snake is an animal without legs. My friend feels disgust towards snakes.,Ular adalah binatang yang tidak berkaki. Kawan saya merasa geli-geleman terhadap ular.
gbce523cc-41da-4f22-b56b-3449676fdfb8,tik,tik / 1,t,,kata nama,,soil; earth; dirt; ground,tanah,Ku kasut menang eng mong cektat tik.,There is dirt on my younger brother's shoe.,Terdapat tanah yang melekat pada kasut adik saya.
gbce523cc-41da-4f22-b56b-3449676fdfb8,tik,tik / 1,t,,kata nama,,"district, state, province; area; land",daerah; negeri; wilayah; kawasan,Sempadan tik mai hik ru tik Gop bipisah ya teu lalek.,The boundary between the aboriginal people's area and the Malay area is a small river.,Sempadan kawasan orang Asli dan kawasan orang Melayu dipisahkan oleh sebatang sungai yang kecil.
gd3c01297-6661-4cde-a022-33bd36ceff3b,tik,tik / 2,t,,kata bantu,,still; moreover,masih; masih lagi,"Bah Sani kigeram medei hamapen ya memerip kali kisuj iteg, ngoi belacat ku iteg tik mong.","Bah Sani got angry because even though he had washed his hands several times, the smell of belacan still remained on them.","Bah Sani geram kerana walaupun telah berberapa kali membasuh tangan, (tapi) bau belacan ditangannya masih ada."
gf0e95757-3c4d-4e42-a148-0687d8a400dc,tik ceher,tik ceher,t,,kata nama,,laterite soil,tanah laterit; tanah merah,"Nong nu kampug Bah Sadan ajeh tik ceher, jadi telas hijog ju kampug ajeh, kerite hik doh kijadi renanj, melekat ya tik ajeh.","The road to Bah Sadan's village is latrite, so after returning from that village, our car turns red, because the dirt sticks on it.","Jalan ke kampung Bah Sadan adalah tanah merah, jadi selepas pulang dari kampung tersebut, kereta kita akan berwarna merah, (kerana) melekat oleh tanah tersebut."
g24c0f117-0b95-4725-950e-aaa5231d7eaa,,,t,,,,,,,,
g61c2f530-4b1a-4c38-b868-610832ba4989,tiktok,tiktok,t,,kata sifat,,not present,tiada; habis,Eng tiktok ku padeg mase kawat-ng kitiba.,I was not present at the house when my friend arrived,Saya tidak ada di rumah semasa kawan saya datang.
ga22fd1cb-3756-4ddd-a448-dc2d2c8b81e4,til,til,t,,kata kerja,,to dry under the sun,menjemur di bawah terik matahari; meletakkan sesuatu yang basah untuk mengeringkannya di bawah terik matahari,Bak bitil canuk sebelom buleh biseh.,The rice paddy will be dried before it is pounded.,Padi akan dijemur terlebih dahulu sebelum ditumbuk.
gb83a2b2b-5636-4162-b7d9-f3fe30fe09fc,tilam,tilam,t,,kata nama,,mattress; bed,"tilam; pengalas tidur yang diperbuat daripada kapas, kekabu atau bahan lembut untuk menampung posisi tubuh sewaktu tidur atau berbaring; lapik tempat tidur;","Wak Diana kibeli tilam pai de lebeh entoi nij, madei pek liu nij kaha-begengsir.",Wak Diana has bought a new and bigger mattress because she is going to get married soon.,"Wak Diana membeli tilam baharu yang lebih besar, kerana tak lama lagi dia nak berkahwin."
g9254fbca-810b-4ba7-b2b0-11488fd6463c,tilat,tilat,t,,kata nama,,spinny eel; a type of freshwater fish,ikan tilan; sejenis belut,Apak eng selalo kipasag bubu ku batag arik medei kaha-berkep kak tilat.,My father always puts traps in the river because he wants to catch spinny eels.,Bapa saya selalu memasang bubu di sungai kerana ingin menangkap ikan tilan.
g7878ec13-26a2-41c5-8954-b2d089505dd0,tilop,tilop,t,,kata kerja,,to wrap or cover one's body with something,menyelimuti atau menutup tubuh badan dengan sesuatu,Wak Mar kitilop abat mase kineng TV madei ha kisengij.,Wak Mar wrapped her body in a blanket while she watched TV because she felt cold.,Wak Mar meyelimuti badannya dengan kain semasa menonton TV kerana merasa sejuk.
g6742c0fd-257a-4239-af45-73921bd15d02,,,t,,,,,,,,
g5b396dfc-b9b0-4ca0-8c47-2c93b75afc1c,timbang,timbang,t,,kata kerja,,to weigh; to measure weight,menimbang; mengukur berat sesuatu benda,Wak Maria kitimbang iberog ru inyahneh ya gumaken huj.,Wak Maria weighed herself and her weight had increased.,Wak Maria menimbang badannya dan beratnya semakin naik.
g05bb32b8-3fa5-4ff2-a1f8-cc470601db04,timbok,timbok / 1,t,,kata nama,,wall; concrete wall,tembok; tembok dinding,"Mase cuti sekulah padeh jeh, jik mong jibeh lawatan nu Melaka. Ku pajeh jimelawat nu istane manah kote Melaka de rek beng timbok manah kote ajeh de tik gek taleh de mong hunen.","During the school holiday, we visited Melaka. There we visited the little that remains of the old palace of Melaka city near the old city wall.","Semasa cuti sekoleh tempoh hari, kami ada mengadakan lawan ke Melaka. Di situ kami melawat istana lama kota Melaka yang hampir dengan tembok lama kota itu yang masih ada sedikit sahaja yang tinggal sekarang."
g41525aa5-adf8-409d-8796-649fc0419f6a,timbok,timbok / 2,t,,kata nama,,paved road; tarred road,jalan raya,"Kebanyakkan kampug hik hunen ya mong nong timbok, tapi lekat mong juga kampug-kampug de ku pendalaman de pekseg lagi mong nong timbok bibeh ya kerajaan.","Most Orang Asli villages already have paved roads, but there are still villages in the rural area that  do not yet have paved roads built by the government.","Kebanyakan kampung Orang Asli sudah ada jalan raya, tetapi masih ada juga kampung-kampung yang di pendalaman yang belum lagi ada jalanraya dibina oleh kerajaan."
gdbe5bbfb-ec66-4cde-9e0b-adc4882b7a6e,timbol,timbol,t,,kata kerja,,to appear; to rise,timbul;  muncul,"Mai naiurok ku batag arik kampug jik mong buaya, mong iarik doh kitimbol nu kemiil teu. Tapi eng pek ngpecaya medei pek pernah ngbakek.","People say that there is a crocodile in the river at our village, and that sometimes it will rise to the surface of the water. But, I do not believe it because I have never seen it.","Orang berkata bahawa di sungai kampung kami terdapat buaya, ada masanya dia akan timbul ke permukaan air. Tapi saya tidak percaya kerana tidak pernah melihatnya."
gd2a5b33b-cf33-433c-853f-915b27648356,timpak,timpak,t,,kata kerja,,to hit; to fall on something,menimpa; tumbang atau jatuh atas sesuatu,Kerite Bah Kudung bitimpak ya jehuk medei kelem jihnek pes kuat.,Bah Kudung's car was hit by a tree because it was stormy last night.,Kereta Bah Kudung ditimpa oleh pokok kerana malam tadi ribut kuat.
g2a3dc91f-8bbe-45b2-9bec-279460d9cd76,timul,timul,t,,kata kerja,,to emerge; to rise to the surface,timbul; naik ke permukaan (dari dalam air ke permukaan air); muncul atau naik ke atas dari dalam air,"Biasajeh, mai naiet naibejala kak ku idui medei mong jeoi kak naitimul.",Usually people will go fishing with cast nets during the evening because a lot of fish  appear at the surface during that time.,Biasanya orang akan menjala ikan pada waktu petang kerana terdapat banyak ikan yang timbul.
